filepath,class_label,width,height
images\NILM\NILM_984.jpg,NILM,2592,1944
images\NILM\NILM_985.jpg,NILM,2592,1944
images\NILM\NILM_986.jpg,NILM,2592,1944
images\NILM\NILM_987.jpg,NILM,2592,1944
images\NILM\NILM_988.jpg,NILM,2592,1944
images\NILM\NILM_989.jpg,NILM,2592,1944
images\NILM\NILM_99.jpg,NILM,2592,1944
images\NILM\NILM_990.jpg,NILM,2592,1944
images\NILM\NILM_991.jpg,NILM,2592,1944
images\NILM\NILM_992.jpg,NILM,2592,1944
images\NILM\NILM_993.jpg,NILM,2592,1944
images\NILM\NILM_994.jpg,NILM,2592,1944
images\NILM\NILM_995.jpg,NILM,2592,1944
images\NILM\NILM_996.jpg,NILM,2592,1944
images\NILM\NILM_997.jpg,NILM,2592,1944
images\NILM\NILM_998.jpg,NILM,2592,1944
images\NILM\NILM_999.jpg,NILM,2592,1944
images\SC\SC_1.jpg,SC,2592,1944
images\SC\SC_10.jpg,SC,2592,1944
images\SC\SC_11.jpg,SC,2592,1944
images\SC\SC_2.jpg,SC,2592,1944
images\SC\SC_3.jpg,SC,2592,1944
images\SC\SC_4.jpg,SC,2592,1944
images\SC\SC_5.jpg,SC,2592,1944
images\SC\SC_6.jpg,SC,2592,1944
images\SC\SC_7.jpg,SC,2592,1944
images\SC\SC_8.jpg,SC,2592,1944
images\SC\SC_9.jpg,SC,2592,1944
images\A\A_1.jpg,A,2592,1944
images\A\A_2.jpg,A,2592,1944
images\A\A_3.jpg,A,2592,1944
images\A\A_4.jpg,A,2592,1944
images\A\A_5.jpg,A,2592,1944
images\A\A_6.jpg,A,2592,1944
images\A\A_7.jpg,A,2592,1944
images\A\A_8.jpg,A,2592,1944
images\A\A_9.jpg,A,2592,1944
